24.96816643,20.8644676,23.67712763,22.31901903,20.92905824,32.29614244
146.7769051,117.2532476,116.5723252,93.4058223,69.35620729,115.1261698
35.81138871,30.17530636,37.06132067,36.27765372,33.17770161,38.60551432
56.72302645,51.9686029,47.35630354,55.94344508,47.42625525,66.95362665
23.18947426,21.85700768,14.99571073,12.05477411,11.7738436,15.60621414
90.93154633,77.70597432,79.17879686,80.80466427,73.62526469,61.89645055
24.44841867,21.52650344,19.91404502,15.27239533,12.30932447,25.8242791
90.76136723,96.39374614,88.65488689,83.24660935,71.14100043,103.8469953
96.31717609,91.64776744,85.58223223,66.32062522,63.23584112,92.04375727
32.78853831,27.84037319,33.74337447,35.06622987,43.56610237,56.97413256
51.02419643,43.57004857,43.14425313,56.13877572,54.74369931,62.51287786
98.49964958,100.5813384,97.60978456,89.52571778,98.23789122,98.31496369
48.82368428,40.69494237,41.67391507,38.42329369,32.86548579,33.885666
18.252028,15.48573579,12.76749525,8.95162206,5.718849307,8.936111376
16.47431948,14.86916823,13.80451277,11.97451467,12.16823617,15.46661106
32.01123562,33.13090273,31.53233397,41.92723182,47.71753981,44.49277704
24.2907374,21.4433888,25.79064407,35.35393222,35.68361635,32.99426258
31.80940997,26.23134648,30.02366761,39.83551779,35.08365292,33.20293595
7.368301746,9.616064004,11.76900038,15.79706086,17.20771491,19.39357429
14.14569473,12.64596858,12.12704038,9.676890266,10.48409183,16.11553024
40.07356217,34.71060094,38.86952178,53.09831378,46.01671922,33.7916671
178.5763747,167.8076978,195.2262268,175.7211585,172.4613976,157.1414325
20.11638157,23.13872715,22.28774408,9.234618164,7.123603296,7.383613576
21.99676876,17.49430634,21.47520762,25.33600368,16.90180533,20.87962427
7.828651516,8.087078839,9.799044584,11.11857354,10.50340167,11.27492407
22.91879401,24.97369664,41.16761291,36.20023469,53.76424525,109.9735542
9.002322116,8.222415,6.768152205,2.550677553,4.862725732,4.260769199
27.35949274,26.37374949,29.05650884,35.1651599,29.09583837,34.44949164
6.636837077,7.190967469,6.887970233,4.167500667,6.220518684,8.420677255
17.18239411,17.27361996,17.80965834,16.23451531,18.02385899,13.38041583
128.8344314,118.9979156,118.9515323,104.6242772,97.5936469,87.80532398
16.41622323,14.96779185,20.29014996,88.54806,143.6364082,113.8856911
278.1090692,267.0421083,242.8691422,215.678882,141.7316127,142.1903202
32.07737372,28.33383713,24.4764693,16.86104778,20.57474634,23.29846867
17.53055752,21.92432788,31.91109282,44.46576272,60.58252353,53.04564461
10.99780399,10.27737907,11.15072425,12.41853472,19.96440398,16.42354046
57.57310648,55.61845076,67.05245353,101.3082168,99.45159633,100.5292677
15.38132004,14.76165959,16.82285603,32.02496514,26.76700729,30.54614999
19.3324853,22.49296344,22.54466487,17.53247787,14.97696005,14.51752907
121.0857687,130.087544,143.5251063,122.3538227,46.1334893,48.20733634
27.15546699,27.30198363,25.64337973,22.41775287,18.08125982,19.81285887
16.04677611,19.66410135,15.89342062,7.6143767,5.853894461,8.397364418
39.93762832,27.45247937,18.4830273,18.97635903,16.90437308,21.44825235
6.450156598,5.185499748,4.954123426,7.055289064,8.833264411,10.56360437
72.33701185,52.50205171,42.53804242,26.49706595,23.40379857,37.51990885
43.7868314,33.69214458,35.98308196,95.36911907,119.0941178,100.6984447
14.96363757,12.25996251,13.6947225,13.33103675,11.10376088,23.26230983
16.46682092,17.14681278,19.63133967,22.36338088,34.46960289,30.68293136
18.69224638,15.47925854,13.41392526,9.459450908,7.37751279,11.76981534
5.708155303,7.222635574,6.416276324,7.82599773,8.823054582,9.059263281
14.26323037,17.71358725,18.50402071,10.09061576,15.25437628,23.00857363
14.33125074,15.92162403,16.9672951,15.85074781,17.21468435,17.37363881
14.13282227,13.26221238,14.0185564,20.56220305,38.53203957,24.83436201
39.56200143,36.15221388,35.13870676,30.60128069,25.59936207,25.24955161
56.18289369,46.06922952,40.7427501,69.03803286,57.25581973,50.39928823
61.15600478,64.36038636,58.96979997,73.42840874,78.48372164,72.66442241
47.00925683,47.01280546,46.66245738,64.00371015,45.14597379,50.90210758
23.3655325,22.238451,28.86753266,58.84262045,77.1032188,68.40939791
20.2477466,20.42773824,19.27541622,22.74268332,18.69563014,23.07813899
30.70748199,29.9923424,35.93894147,27.4937322,13.14132918,25.76554182
23.67122947,20.73573812,14.69555572,16.39717167,13.07912122,13.92368902
229.5498347,217.0197657,209.3979199,182.7693418,101.4455631,87.77593694
71.60700298,76.70253039,71.62445068,61.74075878,62.55811545,52.1452311
26.00095305,25.59094452,20.49426553,16.64679745,14.95338315,17.42853741
51.83297819,48.37049333,49.6870147,48.42505608,52.9354804,33.47599297
116.6602729,117.9290723,109.1657381,85.35647482,81.09044704,67.22733188
11.28371908,10.48538552,11.81697401,16.29154551,18.65668593,15.01630387
21.66636576,18.21065118,17.34032767,15.25962785,9.450906321,7.501775138
73.5960147,80.75663245,87.36595914,56.57169277,35.83269002,29.92360854
1100.027237,954.5445985,1005.809379,994.0374713,931.0993225,1135.710807
11.81658931,11.05573061,13.62441788,11.18736835,12.0602698,11.99730366
31.14441348,25.97803163,29.81893459,35.91007336,39.71857505,60.75385232
17.63031729,18.94773249,21.1940692,9.703431785,10.701851,15.12122879
15.81548438,16.04923041,14.89321267,9.953565699,12.09379903,14.09562149
12.17785557,13.59834928,17.60194623,24.37657095,24.70261316,24.41432693
30.29658124,39.33537085,35.81616036,32.36572273,34.55386662,31.49873691
68.58643825,73.24375981,60.57619197,105.2072997,88.14716107,57.35744287
27.99181007,21.22266744,26.11560857,106.3250237,89.87275371,67.88641712
19.60758219,22.4177531,20.77030453,24.77845101,31.41071979,38.02123844
69.11808618,70.14668656,80.83489538,72.41718889,123.7177804,160.5088196
38.25592498,45.68067622,42.17309754,23.72100578,26.22646678,28.64510459
16.09213237,20.16167906,25.76321859,31.9146554,43.83947911,42.85470612
108.1107749,99.42982759,94.19638394,68.24796545,75.89816727,101.2780086
18.72763123,12.57267817,9.684036967,9.207953038,8.648343224,8.093316358
3.211802585,3.442643804,4.567253597,5.760636942,6.750808259,6.797165302
40.13472352,30.6196814,32.07377669,31.11781492,19.69715052,55.2344184
11.97800631,12.25118684,14.53619876,12.04870743,9.617300329,13.42105012
102.7476347,103.1399126,105.3462271,91.65091536,87.17924016,121.0582622
11.04554819,13.13112408,18.84315753,30.00316225,33.88606294,27.74848164
71.75602084,77.84323824,71.95933468,35.12813105,18.64142073,23.82481913
33.40752678,29.62236619,27.26151499,27.04440996,25.66353618,32.51866708
39.95507062,43.29449505,37.62329684,21.93902364,23.30871315,26.5139135
4.562664117,3.481220197,3.519892842,6.767992419,18.35413972,20.3274329
19.79513242,15.72941658,11.32885635,6.913126238,9.014272387,10.13771301
26.86264014,27.17357491,26.32641449,22.17714491,28.47854217,33.86877941
11.93880623,12.40023801,18.20816506,21.78859071,28.56944755,15.85866092
18.73789955,22.87441059,23.51199698,23.37365971,18.26382197,12.97075669
27.8620762,36.15845473,42.35789753,35.82935771,29.21384944,29.58958382
12.57456987,15.06883365,18.09902446,20.03640761,26.71681669,24.55387351
59.83155091,53.82359843,57.06825377,60.48634487,51.51724027,60.71363683
